,year,life_ladder,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,positive_affect,negative_affect,iso3_code
275,2023,7.561609268188477,0.9787889122962952,72.0999984741211,0.9183768033981323,0.2991569936275482,0.7930626273155212,0.18502050638198853,ISL
281,2012,6.9646453857421875,0.9617859125137329,70.33999633789062,0.9021945595741272,0.29517221450805664,0.7213983535766602,0.23666156828403473,IRL
282,2013,6.760085105895996,0.9551883339881897,70.45999908447266,0.8837720155715942,0.32450318336486816,0.744001567363739,0.2452678233385086,IRL
283,2014,7.018379211425781,0.9677446484565735,70.58000183105469,0.9216295480728149,0.2566363513469696,0.7360910773277283,0.22872304916381836,IRL
284,2015,6.830125331878662,0.9529425501823425,70.69999694824219,0.89227694272995,0.22598454356193542,0.7482663989067078,0.22534924745559692,IRL
285,2016,7.040731430053711,0.9581440091133118,70.80000305175781,0.8745891451835632,0.16881060600280762,0.744257926940918,0.21106331050395966,IRL
286,2017,7.060155391693115,0.943481981754303,70.9000015258789,0.9053411483764648,0.21042630076408386,0.7712081074714661,0.21278412640094757,IRL
287,2018,6.962335586547852,0.9378623962402344,71.0,0.8614715933799744,0.1378890872001648,0.7536033391952515,0.21305006742477417,IRL
288,2019,7.254841327667236,0.9437263607978821,71.0999984741211,0.8924586772918701,0.06726673990488052,0.7584224939346313,0.22329986095428467,IRL
289,2020,7.03493070602417,0.9603110551834106,71.19999694824219,0.8820982575416565,0.00045625134953297675,0.7526087760925293,0.24644726514816284,IRL
290,2021,6.8276519775390625,0.849838137626648,71.30000305175781,0.8463441133499146,0.13115139305591583,0.7327337265014648,0.24521057307720184,IRL
291,2022,6.869863986968994,0.9060792922973633,71.4000015258789,0.8950095176696777,0.13768459856510162,0.7378602027893066,0.23412568867206573,IRL
292,2023,6.816531181335449,0.921253502368927,71.5,0.9027664065361023,0.18217788636684418,0.741769552230835,0.24530018866062164,IRL
299,2012,5.839313983917236,0.8694866299629211,71.30000305175781,0.5700949430465698,0.10718102753162384,0.6514341235160828,0.3876522481441498,ITA
300,2013,6.009373664855957,0.9162960648536682,71.4000015258789,0.4991687536239624,-0.10793859511613846,0.7018231749534607,0.35661619901657104,ITA
301,2014,6.026585102081299,0.897899329662323,71.5,0.6235312223434448,-0.07051663100719452,0.6587449312210083,0.35601961612701416,ITA
302,2015,5.847683906555176,0.908986508846283,71.5999984741211,0.5747657418251038,-0.06984904408454895,0.6461016535758972,0.3292090892791748,ITA
303,2016,5.954524040222168,0.9272128343582153,71.67500305175781,0.623741626739502,-0.08618735522031784,0.6324813365936279,0.3391735851764679,ITA
304,2017,6.1988701820373535,0.9197912216186523,71.75,0.6328432559967041,-0.04070534184575081,0.6128391623497009,0.3228461444377899,ITA
305,2018,6.516526699066162,0.9126561284065247,71.82499694824219,0.650009274482727,-0.026956474408507347,0.5979762077331543,0.4029753506183624,ITA
306,2019,6.4454169273376465,0.8384024500846863,71.9000015258789,0.7094788551330566,-0.08811698853969574,0.5688936114311218,0.3279600739479065,ITA
307,2020,6.488356113433838,0.8898240327835083,71.9749984741211,0.7181554436683655,-0.1567099392414093,0.6138409376144409,0.3110021650791168,ITA
308,2021,6.466744899749756,0.8855336308479309,72.05000305175781,0.7028452157974243,-0.09614687412977219,0.6342868208885193,0.318436861038208,ITA
309,2022,6.258476734161377,0.8693636059761047,72.125,0.710519015789032,0.026354487985372543,0.6241306066513062,0.2981303036212921,ITA
310,2023,6.24511194229126,0.8510008454322815,72.19999694824219,0.6985619068145752,-0.05253612622618675,0.6359078288078308,0.2934224307537079,ITA
316,2012,5.125025272369385,0.851195216178894,64.9000015258789,0.5638117790222168,-0.04376816004514694,0.5881388187408447,0.23222452402114868,LVA
317,2013,5.069770336151123,0.834022581577301,65.19999694824219,0.6305075287818909,-0.07871425896883011,0.6046369075775146,0.2274494171142578,LVA
318,2014,5.7291154861450195,0.8812555074691772,65.5,0.6706531643867493,-0.04879751056432724,0.604619026184082,0.22597937285900116,LVA
319,2015,5.8805975914001465,0.8793724179267883,65.80000305175781,0.6563931703567505,-0.08362727612257004,0.5592708587646484,0.22813718020915985,LVA
320,2016,5.940446376800537,0.9170739650726318,65.9000015258789,0.685299277305603,-0.16303370893001556,0.5832885503768921,0.2313835322856903,LVA
321,2017,5.977817535400391,0.8950987458229065,66.0,0.6995201110839844,-0.16080741584300995,0.5648548007011414,0.23175311088562012,LVA
322,2018,5.901154041290283,0.9132763147354126,66.0999984741211,0.608207643032074,-0.21849003434181213,0.5205519199371338,0.1918705552816391,LVA
323,2019,5.969753742218018,0.9355012774467468,66.19999694824219,0.6979351043701172,-0.20037057995796204,0.5373051166534424,0.2116306871175766,LVA
324,2020,6.229008674621582,0.9280121922492981,66.30000305175781,0.8201116919517517,-0.08557433634996414,0.6735737323760986,0.20158237218856812,LVA
325,2021,6.353090763092041,0.954086422920227,66.4000015258789,0.8152781128883362,-0.10393941402435303,0.7164140343666077,0.18593426048755646,LVA
326,2022,6.054838180541992,0.92808997631073,66.5,0.817082405090332,0.017751676961779594,0.6318155527114868,0.16073620319366455,LVA
327,2023,6.295644760131836,0.9319729804992676,66.5999984741211,0.8155224919319153,0.058893803507089615,0.6712015271186829,0.25669288635253906,LVA
334,2012,5.7710371017456055,0.9186901450157166,64.69999694824219,0.5030271410942078,-0.2789515256881714,0.5565528869628906,0.27738556265830994,LTU
335,2013,5.595689296722412,0.9125141501426697,64.9000015258789,0.5558152794837952,-0.24235761165618896,0.5395112037658691,0.2937287390232086,LTU
336,2014,6.125723838806152,0.9082398414611816,65.0999984741211,0.5079472064971924,-0.26921573281288147,0.5649307370185852,0.28691068291664124,LTU
337,2015,5.71137809753418,0.9285235404968262,65.30000305175781,0.641470193862915,-0.2594161331653595,0.5336416959762573,0.2764516770839691,LTU
338,2016,5.8655524253845215,0.937873363494873,65.6500015258789,0.6142393350601196,-0.27209630608558655,0.552628219127655,0.24985574185848236,LTU
339,2017,6.272940635681152,0.9263166189193726,66.0,0.7493073344230652,-0.17937226593494415,0.5901115536689758,0.19511882960796356,LTU
340,2018,6.3088788986206055,0.9293501377105713,66.3499984741211,0.6989451050758362,-0.24273402988910675,0.5180925130844116,0.21355971693992615,LTU
341,2019,6.064097881317139,0.9175775051116943,66.69999694824219,0.7802664637565613,-0.2578444182872772,0.5680496096611023,0.27605435252189636,LTU
342,2020,6.391378879547119,0.952544093132019,67.05000305175781,0.8240605592727661,-0.129142627120018,0.6263457536697388,0.20191200077533722,LTU
343,2021,6.864572525024414,0.9281752109527588,67.4000015258789,0.7074025273323059,-0.12120164930820465,0.6669933199882507,0.19130076467990875,LTU
344,2022,7.037577152252197,0.9370965361595154,67.75,0.7096622586250305,-0.19158244132995605,0.47146567702293396,0.13161906599998474,LTU
345,2023,6.552654266357422,0.8813190460205078,68.0999984741211,0.7339749932289124,-0.2321668267250061,0.49328652024269104,0.20058664679527283,LTU
349,2012,6.964097023010254,0.9139077067375183,70.9000015258789,0.9165209531784058,0.04804858937859535,0.7255998253822327,0.22741171717643738,LUX
350,2013,7.130809307098389,0.9166832566261292,71.0999984741211,0.7896554470062256,-0.06453512609004974,0.6007605195045471,0.18479998409748077,LUX
351,2014,6.891127109527588,0.875469446182251,71.30000305175781,0.9379876852035522,0.09671484678983688,0.7602542638778687,0.1704093962907791,LUX
352,2015,6.701571464538574,0.9336045980453491,71.5,0.9322564005851746,0.044370703399181366,0.7278779149055481,0.1930503398180008,LUX
353,2016,6.96734094619751,0.941260576248169,71.5250015258789,0.882365345954895,0.010685492306947708,0.7064987421035767,0.1923007071018219,LUX
354,2017,7.061380863189697,0.9054355025291443,71.55000305175781,0.9028217196464539,0.03643442690372467,0.7257317900657654,0.18446700274944305,LUX
355,2018,7.242630958557129,0.9021924138069153,71.57499694824219,0.8839298486709595,-0.028108088299632072,0.7146942615509033,0.2018943428993225,LUX
356,2019,7.40401554107666,0.9121045470237732,71.5999984741211,0.930321216583252,-0.05140780285000801,0.7417380809783936,0.21163980662822723,LUX
357,2022,7.227934837341309,0.8779169917106628,71.67500305175781,0.9151099324226379,0.02285591885447502,0.7184504270553589,0.21808357536792755,LUX
358,2023,7.016062259674072,0.8791953325271606,71.69999694824219,0.9108132719993591,0.033439770340919495,0.7507004737854004,0.1944953054189682,LUX
362,2012,5.96287202835083,0.9217520356178284,70.76000213623047,0.8606898784637451,0.3430950939655304,0.638694703578949,0.39050397276878357,MLT
363,2013,6.379924774169922,0.9422314167022705,70.94000244140625,0.9094362854957581,0.40047433972358704,0.6290108561515808,0.3695581257343292,MLT
364,2014,6.452117919921875,0.9412158727645874,71.12000274658203,0.9039366245269775,0.39518117904663086,0.6056559085845947,0.3520655930042267,MLT
365,2015,6.613394260406494,0.9187648892402649,71.30000305175781,0.9121780395507812,0.3390161097049713,0.6405342221260071,0.355040580034256,MLT
366,2016,6.590842247009277,0.9303693771362305,71.3499984741211,0.9160236120223999,0.3390518128871918,0.6448318958282471,0.3554437756538391,MLT
367,2017,6.675665855407715,0.9373317956924438,71.4000015258789,0.9236429333686829,0.2435307502746582,0.6659435629844666,0.30244311690330505,MLT
368,2018,6.909710884094238,0.9315415024757385,71.44999694824219,0.9273406863212585,0.17025582492351532,0.6661304235458374,0.29569879174232483,MLT
369,2019,6.732977390289307,0.9215785264968872,71.5,0.9239668250083923,0.07709409296512604,0.6416776180267334,0.35624393820762634,MLT
370,2020,6.156822681427002,0.9379202723503113,71.55000305175781,0.9306004643440247,-0.00528660649433732,0.5760419368743896,0.41091322898864746,MLT
371,2021,6.4437150955200195,0.8971130847930908,71.5999984741211,0.8890738487243652,0.23852472007274628,0.6352535486221313,0.37532511353492737,MLT
372,2022,6.299238204956055,0.9320827722549438,71.6500015258789,0.8375440835952759,0.246261328458786,0.6711035966873169,0.3700750172138214,MLT
373,2023,6.294854640960693,0.9116561412811279,71.69999694824219,0.850814700126648,,0.6438156366348267,0.3613356053829193,MLT
380,2012,5.995712757110596,0.8262197971343994,61.7599983215332,0.6024185419082642,-0.054079893976449966,0.5637961626052856,0.31372588872909546,MDA
381,2013,5.756059169769287,0.802882969379425,62.13999938964844,0.6577342748641968,-0.07330338656902313,0.5476562976837158,0.2606029510498047,MDA
382,2014,5.91705846786499,0.8049688339233398,62.52000045776367,0.6231862306594849,-0.11773333698511124,0.5467220544815063,0.2596897482872009,MDA
383,2015,6.017472267150879,0.8399055004119873,62.900001525878906,0.5952414274215698,-0.09433407336473465,0.5559818148612976,0.2814558148384094,MDA
384,2016,5.577784061431885,0.8373214602470398,63.29999923706055,0.5573694705963135,-0.05220755189657211,0.586273729801178,0.274551123380661,MDA
385,2017,5.325530529022217,0.8307679295539856,63.70000076293945,0.5528252124786377,-0.057388532906770706,0.5625966191291809,0.25947779417037964,MDA
386,2018,5.682277202606201,0.8920798897743225,64.0999984741211,0.8238243460655212,-0.08873756229877472,0.5840497612953186,0.27007246017456055,MDA
387,2019,5.803450584411621,0.8091670870780945,64.5,0.7836645841598511,-0.09662242233753204,0.5998344421386719,0.2616209387779236,MDA
388,2020,5.811628818511963,0.8740617632865906,64.9000015258789,0.8590832352638245,-0.0580315887928009,0.6980109810829163,0.2678360641002655,MDA
389,2021,5.959048748016357,0.879554033279419,65.30000305175781,0.8326022624969482,-0.09580286592245102,0.6302832365036011,0.2701107859611511,MDA
390,2022,5.686611652374268,0.81673264503479,65.69999694824219,0.8285158276557922,-0.08429007977247238,0.5520444512367249,0.2755633592605591,MDA
391,2023,5.801368236541748,0.8423149585723877,66.0999984741211,0.844444751739502,-0.1566391885280609,0.5777193903923035,0.25091007351875305,MDA
396,2012,5.218724250793457,0.7040327787399292,66.36000061035156,0.46170637011528015,-0.19826991856098175,0.46781298518180847,0.37928134202957153,MNE
397,2013,5.074341773986816,0.735565185546875,66.44000244140625,0.5022649765014648,-0.18177123367786407,0.4930742383003235,0.33108171820640564,MNE
398,2014,5.282720565795898,0.8629303574562073,66.5199966430664,0.5026655197143555,0.09065482765436172,0.5449684262275696,0.3676467537879944,MNE
399,2015,5.1249213218688965,0.7396305203437805,66.5999984741211,0.5833173394203186,-0.14993664622306824,0.5343390107154846,0.33723944425582886,MNE
400,2016,5.304066181182861,0.8657436966896057,66.69999694824219,0.5686336755752563,-0.09337376058101654,0.5473153591156006,0.3366754651069641,MNE
401,2017,5.614798545837402,0.881199836730957,66.80000305175781,0.6259062886238098,-0.08886531740427017,0.4931038022041321,0.34978508949279785,MNE
402,2018,5.6501898765563965,0.8559796214103699,66.9000015258789,0.6264312863349915,-0.057014644145965576,0.5273206830024719,0.35493525862693787,MNE
403,2019,5.3860249519348145,0.8316249251365662,67.0,0.6941624879837036,-0.11112912744283676,0.5466321110725403,0.3659581243991852,MNE
404,2020,5.72216272354126,0.8871294856071472,67.0999984741211,0.8018550872802734,0.061224229633808136,0.5604568123817444,0.41137781739234924,MNE
405,2022,5.600043296813965,0.8754600286483765,67.30000305175781,0.778064489364624,-0.02220335602760315,0.48461154103279114,0.3171968162059784,MNE
406,2023,5.813005447387695,0.8531356453895569,67.4000015258789,0.7988186478614807,-0.06601469218730927,0.48080340027809143,0.317708820104599,MNE
412,2012,7.470715522766113,0.9388846755027771,70.9800033569336,0.8771186470985413,0.28238627314567566,0.7528684139251709,0.22628986835479736,NLD
413,2013,7.406550407409668,0.924705445766449,71.0199966430664,0.9189958572387695,0.2987975776195526,0.7646982669830322,0.23544321954250336,NLD
414,2014,7.321188449859619,0.9089957475662231,71.05999755859375,0.910179615020752,0.32557573914527893,0.7756128907203674,0.22065652906894684,NLD
415,2015,7.324437141418457,0.8790104389190674,71.0999984741211,0.9039787650108337,0.2557072341442108,0.7423878312110901,0.20212863385677338,NLD
416,2016,7.540877342224121,0.9259442090988159,71.17500305175781,0.9073100090026855,0.23291949927806854,0.7370073795318604,0.21485073864459991,NLD
417,2017,7.458965301513672,0.9365013241767883,71.25,0.9203197360038757,0.2446882426738739,0.7291611433029175,0.18451984226703644,NLD
418,2018,7.463097095489502,0.9394431710243225,71.32499694824219,0.9199851751327515,0.15589627623558044,0.747976541519165,0.20479418337345123,NLD
419,2019,7.425268650054932,0.9414774775505066,71.4000015258789,0.885592520236969,0.2068854719400406,0.7281644344329834,0.23050227761268616,NLD
420,2020,7.504447937011719,0.9439561367034912,71.4749984741211,0.9345226287841797,0.14512154459953308,0.6906580924987793,0.2465113252401352,NLD
421,2021,7.314151287078857,0.9187594056129456,71.55000305175781,0.8562934398651123,0.26562929153442383,0.7143533229827881,0.20115916430950165,NLD
422,2022,7.389636039733887,0.9289084076881409,71.625,0.8680934906005859,0.22289523482322693,0.7111276388168335,0.19800259172916412,NLD
423,2023,7.254793643951416,0.9149224758148193,71.69999694824219,0.8472867012023926,0.22254084050655365,0.6927058696746826,0.20169462263584137,NLD
428,2012,4.639647483825684,0.7983050346374512,65.05999755859375,0.6130557060241699,-0.09108445048332214,0.5509129762649536,0.4217519164085388,MKD
429,2013,5.186190605163574,0.8322537541389465,65.13999938964844,0.6409526467323303,0.01796719618141651,0.5212642550468445,0.3308756649494171,MKD
430,2014,5.203825950622559,0.7929981350898743,65.22000122070312,0.6447408199310303,0.02805182710289955,0.582850992679596,0.3069983422756195,MKD
431,2015,4.975589752197266,0.7663681507110596,65.30000305175781,0.660318911075592,-0.05311859771609306,0.5508104562759399,0.2990220785140991,MKD
432,2016,5.345746040344238,0.8712122440338135,65.5,0.7061793208122253,0.07327774912118912,0.5873298048973083,0.2922946810722351,MKD
433,2017,5.2338666915893555,0.7999551296234131,65.69999694824219,0.7521066069602966,-0.0653124675154686,0.44686999917030334,0.299390584230423,MKD
434,2018,5.239834785461426,0.848915159702301,65.9000015258789,0.7448009252548218,-0.04796315357089043,0.5118376016616821,0.2983528673648834,MKD
435,2019,5.0154852867126465,0.8146384954452515,66.0999984741211,0.7247104048728943,0.017552638426423073,0.5150540471076965,0.3036058843135834,MKD
436,2020,5.053664207458496,0.7503741979598999,66.30000305175781,0.7872847318649292,0.12725166976451874,0.5419423580169678,0.3651260733604431,MKD
437,2021,5.534749984741211,0.8088569641113281,66.5,0.7929657697677612,0.18789003789424896,0.5633528232574463,0.30336570739746094,MKD
438,2022,5.166881561279297,0.8495093584060669,66.69999694824219,0.7230889797210693,0.06849072128534317,0.5549653172492981,0.2770909070968628,MKD
439,2023,5.403024673461914,0.8829155564308167,66.9000015258789,0.738114595413208,0.1233430951833725,0.5174286961555481,0.27187469601631165,MKD
442,2012,7.678277015686035,0.9476574063301086,70.5999984741211,0.9465658664703369,0.1393103450536728,0.7984911799430847,0.2128211110830307,NOR
443,2014,7.4444708824157715,0.9411619305610657,71.0,0.9563161730766296,0.17308968305587769,0.802207887172699,0.19435493648052216,NOR
444,2015,7.603433609008789,0.9468339681625366,71.19999694824219,0.9476205110549927,0.24908918142318726,0.7963209748268127,0.20940987765789032,NOR
445,2016,7.596331596374512,0.9597428441047668,71.25,0.9543523192405701,0.12498392164707184,0.8094301819801331,0.2092621922492981,NOR
446,2017,7.578744888305664,0.9501276612281799,71.30000305175781,0.9530168175697327,0.22840823233127594,0.8001062273979187,0.2029138058423996,NOR
447,2018,7.4442620277404785,0.9659619331359863,71.3499984741211,0.9604290127754211,0.08640184253454208,0.7856070399284363,0.21186237037181854,NOR
448,2019,7.442139625549316,0.9417840242385864,71.4000015258789,0.9540444612503052,0.10305076092481613,0.7817274332046509,0.19548650085926056,NOR
449,2020,7.290032386779785,0.9559799432754517,71.44999694824219,0.9645611047744751,0.06751947849988937,0.7772747278213501,0.2160339206457138,NOR
450,2021,7.361573696136475,0.9478774070739746,71.5,0.9363791942596436,0.16582979261875153,0.7694335579872131,0.20719704031944275,NOR
451,2022,7.294604301452637,0.9265713095664978,71.55000305175781,0.9390228390693665,0.18244628608226776,0.7587098479270935,0.21109244227409363,NOR
452,2023,7.248675346374512,0.9515860080718994,71.5999984741211,0.9376494288444519,0.21949315071105957,0.7564838528633118,0.2283376306295395,NOR
458,2012,5.875931739807129,0.9359238743782043,67.45999908447266,0.8113017082214355,-0.0315212644636631,0.7108924984931946,0.26674678921699524,POL
459,2013,5.746131896972656,0.9119349122047424,67.63999938964844,0.7759313583374023,-0.14177122712135315,0.6748650670051575,0.24198095500469208,POL
460,2014,5.750282287597656,0.9236422777175903,67.81999969482422,0.8753570914268494,-0.0691915825009346,0.6810146570205688,0.22264374792575836,POL
461,2015,6.007021903991699,0.8930904269218445,68.0,0.7934621572494507,-0.0983688235282898,0.6306267976760864,0.2404320389032364,POL
462,2016,6.162076473236084,0.9173988103866577,68.17500305175781,0.8707075119018555,-0.09622209519147873,0.6655380129814148,0.22353604435920715,POL
463,2017,6.201268196105957,0.8818541169166565,68.3499984741211,0.8308426141738892,-0.12720124423503876,0.5658546686172485,0.2033877968788147,POL
464,2018,6.111485004425049,0.8634442090988159,68.5250015258789,0.870215117931366,-0.26029863953590393,0.6221758723258972,0.1760106235742569,POL
465,2019,6.242094039916992,0.8782682418823242,68.69999694824219,0.882885754108429,-0.23680730164051056,0.6128474473953247,0.16808968782424927,POL
466,2020,6.139455318450928,0.9531717300415039,68.875,0.7674286961555481,-0.013857034035027027,0.6773961186408997,0.32893791794776917,POL
467,2021,5.978068828582764,0.9355348348617554,69.05000305175781,0.7318055629730225,0.12195180356502533,0.6995754837989807,0.27723127603530884,POL
468,2022,6.66626501083374,0.8864467740058899,69.2249984741211,0.8000186085700989,-0.20879986882209778,0.5938921570777893,0.14016583561897278,POL
469,2023,6.684652805328369,0.8900729417800903,69.4000015258789,0.7751436233520508,-0.2321598082780838,0.5556963086128235,0.1551312655210495,POL
474,2012,4.993962287902832,0.8660386204719543,69.77999877929688,0.7738214135169983,-0.10290049016475677,0.631479799747467,0.3701699674129486,PRT
475,2013,5.157688140869141,0.8671808242797852,70.0199966430664,0.7880327701568604,-0.1242578849196434,0.6647236347198486,0.3478981554508209,PRT
476,2014,5.126911640167236,0.8618294596672058,70.26000213623047,0.8468101024627686,-0.1322190761566162,0.663038432598114,0.35769227147102356,PRT
477,2015,5.08086633682251,0.866213858127594,70.5,0.8004403114318848,-0.16892798244953156,0.6291592717170715,0.37073686718940735,PRT
478,2016,5.446637153625488,0.9046353697776794,70.625,0.8380693197250366,-0.2311152219772339,0.6591485738754272,0.3262527287006378,PRT
479,2017,5.711499214172363,0.8999848365783691,70.75,0.905065655708313,-0.18171419203281403,0.6078932285308838,0.2942725718021393,PRT
480,2018,5.919822692871094,0.8871132731437683,70.875,0.8774042129516602,-0.2673633098602295,0.6457319855690002,0.31799474358558655,PRT
481,2019,6.095473289489746,0.8760825991630554,71.0,0.8823511004447937,-0.24010364711284637,0.6753135323524475,0.29987475275993347,PRT
482,2020,5.767792224884033,0.8749903440475464,71.125,0.9131307601928711,-0.24422603845596313,0.6137492060661316,0.3828126788139343,PRT
483,2021,6.183014392852783,0.8949416875839233,71.25,0.8921211361885071,-0.2113703489303589,0.6287481188774109,0.28400683403015137,PRT
484,2022,5.952542781829834,0.8623441457748413,71.375,0.9032180905342102,-0.1387631893157959,0.6384845972061157,0.3162038028240204,PRT
485,2023,5.954010963439941,0.8948500156402588,71.5,0.8465991616249084,-0.17552269995212555,0.6614094376564026,0.3088172376155853,PRT
491,2012,5.166874885559082,0.7400431036949158,65.76000213623047,0.6445361375808716,-0.11956876516342163,0.519568145275116,0.34261462092399597,ROU
492,2013,5.081584453582764,0.77755206823349,65.94000244140625,0.6545421481132507,-0.13499057292938232,0.540932297706604,0.32861948013305664,ROU
493,2014,5.726893424987793,0.752941370010376,66.12000274658203,0.7542355060577393,-0.10671983659267426,0.564956545829773,0.3306877315044403,ROU
494,2015,5.777491092681885,0.7869673371315002,66.30000305175781,0.7958477139472961,-0.14705564081668854,0.6270884871482849,0.31157416105270386,ROU
495,2016,5.968870639801025,0.8092291951179504,66.42500305175781,0.8217206001281738,-0.11975954473018646,0.6074397563934326,0.25776350498199463,ROU
496,2017,6.08990478515625,0.8112401366233826,66.55000305175781,0.838586688041687,-0.16500210762023926,0.6321106553077698,0.2308361977338791,ROU
497,2018,6.15087890625,0.8179304599761963,66.67500305175781,0.8451595902442932,-0.223677396774292,0.6488659977912903,0.2984539270401001,ROU
498,2019,6.129942417144775,0.841905951499939,66.80000305175781,0.8475431799888611,-0.22754132747650146,0.6049404740333557,0.24365922808647156,ROU
499,2020,6.785142421722412,0.8690088391304016,66.92500305175781,0.8633052706718445,-0.1609233319759369,0.6677868962287903,0.2557063698768616,ROU
500,2021,6.548725605010986,0.8345091342926025,67.05000305175781,0.8709579706192017,-0.18671630322933197,0.6739823222160339,0.26439741253852844,ROU
501,2022,6.436973571777344,0.8303367495536804,67.17500305175781,0.8363665342330933,-0.17336173355579376,0.6150975823402405,0.25841185450553894,ROU
502,2023,6.488589763641357,0.825630784034729,67.30000305175781,0.8485971689224243,-0.20202508568763733,0.6279113292694092,0.27097901701927185,ROU
509,2012,5.6207356452941895,0.9012951254844666,61.380001068115234,0.6091041564941406,-0.2982528805732727,0.5625643730163574,0.17360448837280273,RUS
510,2013,5.537177562713623,0.880856990814209,61.81999969482422,0.6611855626106262,-0.2949712574481964,0.5922965407371521,0.17992375791072845,RUS
511,2014,6.0369768142700195,0.9317554235458374,62.2599983215332,0.7443320751190186,-0.27019765973091125,0.6166343688964844,0.15134692192077637,RUS
512,2015,5.995538711547852,0.9243632555007935,62.70000076293945,0.6854547262191772,-0.17669197916984558,0.6093460321426392,0.13000592589378357,RUS
513,2016,5.854945659637451,0.9109273552894592,63.07500076293945,0.7136062979698181,-0.18687869608402252,0.5867408514022827,0.1424972265958786,RUS
514,2017,5.578742980957031,0.8961513042449951,63.45000076293945,0.730874240398407,-0.15059798955917358,0.6505638957023621,0.19456052780151367,RUS
515,2018,5.513500213623047,0.9087260961532593,63.82500076293945,0.7292822003364563,-0.15297549962997437,0.6150113940238953,0.19879630208015442,RUS
516,2019,5.440523624420166,0.9100988507270813,64.19999694824219,0.7147660851478577,-0.1219959631562233,0.6320241689682007,0.2004215568304062,RUS
517,2020,5.495288848876953,0.8870201706886292,64.57499694824219,0.7144664525985718,-0.07832551002502441,0.6209917068481445,0.18952153623104095,RUS
518,2021,5.448261260986328,0.8617165684700012,64.94999694824219,0.6708101630210876,0.05319301411509514,0.5900864005088806,0.190072700381279,RUS
519,2022,6.04407262802124,0.9198510050773621,65.32499694824219,0.776063859462738,-0.07408575713634491,0.6136717200279236,0.2112041711807251,RUS
520,2023,5.86481237411499,0.8537548780441284,65.69999694824219,0.7499661445617676,0.055555351078510284,0.6161447167396545,0.19040261209011078,RUS
525,2012,5.154521942138672,0.819430410861969,65.9800033569336,0.4605746865272522,-0.1363600641489029,0.44712844491004944,0.3712364435195923,SRB
526,2013,5.101840496063232,0.828068733215332,66.12000274658203,0.5328397154808044,-0.10584548115730286,0.504834771156311,0.40345296263694763,SRB
527,2014,5.112728595733643,0.7827087044715881,66.26000213623047,0.5315972566604614,0.06597951054573059,0.4731592535972595,0.3261178135871887,SRB
528,2015,5.317685127258301,0.8162510395050049,66.4000015258789,0.5458920001983643,-0.06808367371559143,0.4722406268119812,0.3025440275669098,SRB
529,2016,5.7527546882629395,0.8948949575424194,66.5250015258789,0.6143708229064941,-0.07387980073690414,0.4922679662704468,0.29812660813331604,SRB
530,2017,5.122031211853027,0.8837704062461853,66.6500015258789,0.6848463416099548,-0.0835282951593399,0.48464301228523254,0.3264070749282837,SRB
531,2018,5.936493396759033,0.8529453277587891,66.7750015258789,0.7398918271064758,-0.10567644238471985,0.5270791053771973,0.2962958514690399,SRB
532,2019,6.24140739440918,0.9032942652702332,66.9000015258789,0.7525045871734619,-0.046176839619874954,0.47429579496383667,0.24213021993637085,SRB
533,2020,6.04154634475708,0.8521018624305725,67.0250015258789,0.8434798717498779,0.14191560447216034,0.5791388154029846,0.3575802743434906,SRB
534,2021,6.245267391204834,0.8901060819625854,67.1500015258789,0.8503679037094116,0.2613866627216339,0.5676325559616089,0.31113097071647644,SRB
535,2022,6.545587539672852,0.8958328366279602,67.2750015258789,0.7816087007522583,0.07389158010482788,0.5137187242507935,0.27456727623939514,SRB
536,2023,6.441013813018799,0.8949272036552429,67.4000015258789,0.8065032362937927,0.08489127457141876,0.5262706875801086,0.20590627193450928,SRB
540,2012,5.911059379577637,0.9257514476776123,66.94000244140625,0.6200042963027954,-0.03215731680393219,0.5848568081855774,0.3022608160972595,SVK
541,2013,5.936527252197266,0.9093785285949707,67.16000366210938,0.5979357957839966,-0.05498950555920601,0.6120620369911194,0.276509553194046,SVK
542,2014,6.138873100280762,0.9242426753044128,67.37999725341797,0.6347917318344116,-0.12968756258487701,0.6187864542007446,0.2667846083641052,SVK
543,2015,6.162004470825195,0.9434536695480347,67.5999984741211,0.587157666683197,-0.13215123116970062,0.6321669220924377,0.2692464292049408,SVK
544,2016,5.993163108825684,0.9451791048049927,67.82499694824219,0.7000985145568848,-0.06481081247329712,0.6882962584495544,0.23209157586097717,SVK
545,2017,6.365509033203125,0.9133866429328918,68.05000305175781,0.7142246961593628,-0.05862046033143997,0.7093856334686279,0.21272248029708862,SVK
546,2018,6.235110759735107,0.9223787188529968,68.2750015258789,0.7576340436935425,-0.1716141253709793,0.6697362661361694,0.2531900405883789,SVK
547,2019,6.243428707122803,0.9330883026123047,68.5,0.7711215615272522,-0.1333150416612625,0.6761534214019775,0.2518063187599182,SVK
548,2020,6.519098281860352,0.9541599750518799,68.7249984741211,0.7618966102600098,-0.08142177760601044,0.6945299506187439,0.27444788813591003,SVK
549,2021,6.418503761291504,0.9511638879776001,68.94999694824219,0.7415332198143005,0.04249461367726326,0.6915675401687622,0.24113132059574127,SVK
550,2022,6.0910820960998535,0.9614089131355286,69.17500305175781,0.7324801087379456,-0.12911029160022736,0.6649861931800842,0.26273131370544434,SVK
