country,year,Corruption Commission Present in Constitution,The Bayesian Corruption Indicator,Corruption Perceptions Index Rank,Corruption Perceptions Index Score,Corruption Perceptions Index Sources,Corruption Perceptions Index Standard Error,gdp,Regional Indicator,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Confidence In National Government,trade_in_services%,control_of_corruption_estimate,access_to_electricity%,renewvable_energy_consumption%,CO2_emisions,population_density,inflation_annual%,research_and_development_expenditure%,expense%,goverment_effectiveness_estimate,individuals_using_internet%,military_expenditure%,political_stability_estimate,rule_of_law_estimate,regulatory_quality_estimate,government_expenditure_on_education%,government_health_expenditure%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,intentional_homicides
Italy,2016,"2,00","40,06",60.0,47.0,7.0,3.34,32030.9,Western Europe,5.95452404,10.61736202,0.927212834,71.67500305,0.623741627,-0.084348761,0.902801216,0.23759909,10.9943430174965,0.0822349265217781,100.0,16.09,333344.8,205.017949533001,-0.09401665691575,1.36642003059387,43.2719490445379,0.545390427112579,61.32425277,1.33483525169556,0.355933427810669,0.367524951696396,0.697884500026703,3.81578993797302,6.49173594,35.2,7.8,10.1,83.2439024390244,60627498.0,18276159.0,1.03497838973999,0.672004707226636
Italy,2017,"2,00","40,13",54.0,50.0,8.0,3.72,33348.8,Western Europe,6.198870182,10.63540173,0.919791222,71.75,0.632843256,-0.038876455,0.866667926,0.230196297,11.7039485576146,0.175745785236359,100.0,16.43,329193.3,204.710937447163,1.22653316645812,1.37012994289398,42.9082165951627,0.492247939109802,63.077347,1.35737048101487,0.292909651994705,0.319811522960663,0.691159725189209,4.04493999481201,6.39856386,35.9,7.6,10.7,82.9463414634147,60536709.0,18073840.0,0.990614295005798,0.626624557496403
Italy,2018,"2,00","40,07",53.0,52.0,8.0,3.29,34425.3,Western Europe,6.516526699,10.64651775,0.912656128,71.82499695,0.650009274,-0.025133574,0.887824833,0.206626192,11.938454873386,0.21592815220356,100.0,17.08,324884.2,204.322225904409,1.13748763600391,1.42443001270294,42.5466717910759,0.409032583236694,74.38718292,1.35929101145422,0.326139509677887,0.240896880626678,0.715148270130157,4.25614023208618,6.41253042,35.2,7.3,10.5,83.3463414634146,60421760.0,17861881.0,0.963564574718475,0.599558175726844
Italy,2019,"2,00","39,84",51.0,53.0,8.0,3.22,36597.1,Western Europe,6.445416927,10.6628685,0.83840245,71.90000153,0.709478855,-0.086302891,0.865528047,0.221925855,12.1882186117546,0.234261184930801,100.0,17.27,317223.0,201.980545589195,0.611246943765304,1.461590051651,42.2841195704112,0.451061338186264,67.85071029,1.31150962472626,0.381040453910828,0.273004680871964,0.942923724651337,4.09527015686035,6.38360453,34.6,7.0,10.6,83.4975609756098,59729081.0,17479118.0,0.905116975307465,0.530739955972358
Italy,2020,"2,00","39,13",52.0,53.0,8.0,2.11,34921.5,Western Europe,6.488356113,10.57298946,0.889824033,71.97499847,0.718155444,-0.154799536,0.844094574,0.374515772,9.48748078174816,0.509864330291748,100.0,18.69,281286.8,200.999100491348,-0.13770757391651,1.50680005550385,50.4248092298294,0.360985457897186,70.48342785,1.73963166677436,0.39929535984993,0.207708835601807,0.487740814685822,4.44194984436035,7.32908154,35.2,6.8,12.5,82.1951219512195,59438851.0,17214086.0,1.05466663837433,0.47898693959757
Italy,2021,"2,00","38,59",42.0,56.0,8.0,1.46,38332.1,Western Europe,6.4667449,10.64374352,0.885533631,72.05000305,0.702845216,-0.094107211,0.862317502,0.354293913,10.1096216056162,0.517414450645447,100.0,,,199.965416259464,1.87378325762481,1.45392000675201,47.9582208523141,0.326035767793655,74.8623274,1.72006283098808,0.550413906574249,0.240628808736801,0.526738524436951,4.13088607788086,,34.8,6.8,12.0,82.7951219512195,59133173.0,16944019.0,1.08490908145905,0.511475885697091
Italy,2022,,,41.0,56.0,8.0,1.71,43780.9,Western Europe,6.258476734,10.68542004,0.869363606,72.125,0.710519016,0.028278332,0.818708301,,13.0514308027927,0.52778172492981,,,,,8.20128991161718,,,0.449057072401047,85.06074504,1.67909233846156,0.413505375385284,0.297009468078613,0.510931491851807,,,,,,,58940425.0,16705485.0,1.07030594348907,
Latvia,2012,"2,00","37,34",54.0,49.0,6.0,4.0,15767.0,Central and Eastern Europe,5.125025272,10.08457756,0.851195216,64.90000153,0.563811779,-0.04164274,0.894979358,0.191219807,26.8378722380583,0.238223135471344,100.0,40.37,7570.7,32.691902228936,2.25778924374595,0.663070023059845,44.3540903343962,0.828348100185394,73.11994377,0.907662242915502,0.453626722097397,0.779922068119049,1.01062679290771,6.58270978927612,3.26510525,35.2,9.8,14.3,73.7780487804878,2034319.0,653077.0,0.775515556335449,3.40858847429632
Latvia,2013,"2,00","36,37",49.0,53.0,8.0,3.6,17309.8,Central and Eastern Europe,5.069770336,10.11516857,0.834022582,65.19999695,0.630507529,-0.076605313,0.836553633,0.233799666,26.4058030669356,0.32152447104454,100.0,39.6,7452.4,32.3436289713468,-0.0294547782579216,0.613210022449493,43.9018776260851,0.879969239234924,75.2344,0.938941958353352,0.593635261058807,0.762004911899567,1.03710293769836,6.99697017669678,3.24601078,35.5,10.2,14.3,73.9829268292683,2012647.0,645557.0,0.770423412322998,2.46125189608693
Latvia,2014,"2,00","36,31",43.0,55.0,8.0,3.35,17968.5,Central and Eastern Europe,5.729115486,10.1434288,0.881255507,65.5,0.670653164,-0.046703774,0.803687513,0.229044721,26.4916655829121,0.410171538591385,100.0,40.24,7282.3,32.0404647500281,0.620490636732421,0.689079999923706,44.6870109462084,0.951694786548615,75.83,0.943460035769368,0.487268358469009,0.870828807353973,1.16674530506134,5.28122997283936,3.26013923,35.1,10.9,14.3,74.1243902439024,1993782.0,638967.0,0.849458038806915,3.18243455248754
Latvia,2015,"2,00","36,19",40.0,56.0,8.0,2.76,18592.7,Central and Eastern Europe,5.880597591,10.1897316,0.879372418,65.80000305,0.65639317,-0.081558466,0.808400393,0.298912108,27.3901367423656,0.43438395857811,100.0,38.1,7315.9,31.7792437366417,0.174242243625186,0.619400024414063,43.571403964736,1.05424880981445,79.20058292,1.03735427695593,0.436310410499573,0.766348302364349,1.07482004165649,5.28251981735229,3.31676984,34.2,11.1,14.4,74.4804878048781,1977527.0,633204.0,0.846551239490509,3.3635306428937
Latvia,2016,"2,00","35,92",44.0,57.0,9.0,2.96,20054.9,Central and Eastern Europe,5.940446377,10.2222805,0.917073965,65.90000153,0.685299277,-0.160982415,0.867639601,0.315261304,28.0421706870978,0.396033018827438,100.0,38.48,7145.3,31.4901409356067,0.140633334505327,0.435140013694763,42.653535969919,0.966515302658081,79.84209778,1.45006228291436,0.467219561338425,0.928149938583374,1.06869256496429,4.65749979019165,3.42512989,34.3,11.2,14.6,74.580487804878,1959537.0,626640.0,0.842557549476624,3.49636884360387
Latvia,2017,"2,00","35,37",40.0,58.0,9.0,3.21,21498.9,Central and Eastern Europe,5.977817535,10.263731,0.895098746,66.0,0.699520111,-0.158778444,0.79837811,0.264000505,28.6688826041588,0.501099586486816,100.0,42.6,7116.7,31.2123033409935,2.93036312374666,0.511039972305298,42.8947521839683,0.865767598152161,80.114077,1.59351134040875,0.452953696250916,0.90034031867981,1.14457130432129,4.36671018600464,3.41016722,35.6,10.7,14.8,74.6292682926829,1942248.0,620063.0,0.7974573969841,4.14351393000786
Latvia,2018,"2,00","34,81",41.0,58.0,9.0,2.95,22857.4,Central and Eastern Europe,5.901154041,10.31066418,0.913276315,66.09999847,0.608207643,-0.21648632,0.798949242,0.1971623,28.6169089628964,0.297805100679398,100.0,40.97,7785.2,30.9700612274415,2.53445424186598,0.638689994812012,42.6162210127353,1.00042855739594,83.57717486,2.0614980896327,0.395304828882217,0.923249125480652,1.13444352149963,4.24356985092163,3.69562984,35.1,10.0,15.0,74.7829268292683,1927174.0,613959.0,0.792103886604309,4.33967123374012
Latvia,2019,"2,00","34,26",44.0,56.0,9.0,3.53,24762.7,Central and Eastern Europe,5.969753742,10.34298897,0.935501277,66.19999695,0.697935104,-0.198384285,0.789227486,0.239407673,28.575593742042,0.480807155370712,100.0,41.48,7569.1,30.755491989008,2.81140920075615,0.636269986629486,44.0316184160191,1.06583380699158,86.13545644,2.01443055910716,0.42679351568222,0.979363858699799,1.1824791431427,4.42054986953735,3.96306682,34.5,9.8,14.5,75.3878048780488,1913822.0,608174.0,0.855667293071747,3.39150105488727
Latvia,2020,"2,00","33,63",42.0,57.0,9.0,1.92,25012.1,Central and Eastern Europe,6.229008675,10.32772541,0.928012192,66.30000305,0.820111692,-0.083579808,0.808821976,0.30678907,25.7595508066795,0.693269371986389,100.0,43.75,6928.3,30.5391129680219,0.219064904842156,0.729910016059875,49.5360666687792,0.838279902935028,88.89796078,2.14893719211152,0.462128847837448,0.922364890575409,1.18040430545807,4.82104015350342,4.7241993,35.7,9.2,15.2,75.1853658536585,1900449.0,602157.0,0.869215667247772,3.6899357529472
Latvia,2021,"2,00","33,06",36.0,59.0,10.0,1.32,27571.3,Central and Eastern Europe,6.353090763,10.37603378,0.954086423,66.40000153,0.815278113,-0.101973705,0.839525342,0.294602394,26.7695960785481,0.72086238861084,100.0,,,30.2826610959344,3.27582937431156,0.740920007228851,52.333706514052,0.834164917469025,91.17964988,2.06553307283479,0.673323035240173,0.950110793113709,1.21610343456268,5.70073890686035,,34.3,9.2,18.4,73.2829268292683,1884490.0,595103.0,0.896955788135529,3.04175367238392
Latvia,2022,,,39.0,59.0,10.0,1.36,31074.5,Central and Eastern Europe,6.054838181,10.4066782,0.928089976,66.5,0.817082405,0.018949265,0.844229579,,31.1035297079058,0.693852961063385,,,,,17.3102830198815,,,0.691895127296448,91.03009059,2.04986513456443,0.480724364519119,0.921995937824249,1.17088675498962,,,,,,,1879383.0,591254.0,0.933728396892548,
Lithuania,2012,"2,00","41,12",48.0,54.0,7.0,5.3,19436.5,Central and Eastern Europe,5.771037102,10.21577263,0.918690145,64.69999695,0.503027141,-0.276896715,0.956959248,0.145729542,24.3199942787717,0.386670023202896,100.0,23.92,11925.8,47.6716501260491,3.08998277055417,0.893040001392365,33.8825763885079,0.826729953289032,67.22998933,0.765265810142739,0.786209881305695,0.844753980636597,1.117751121521,4.75802993774414,4.18076372,35.1,10.2,13.7,73.8634146341464,2987773.0,990028.0,0.92950963973999,6.594107544671
Lithuania,2013,"2,00","40,20",43.0,57.0,8.0,3.8,20752.6,Central and Eastern Europe,5.595689297,10.26077843,0.91251415,64.90000153,0.555815279,-0.240327045,0.936335504,0.384238273,26.7826637059662,0.419104278087616,100.0,26.34,11331.1,47.1908895093738,1.04747937065344,0.94871997833252,33.0673224286814,0.826586425304413,68.4529,0.762907482084214,0.964532315731049,0.82997727394104,1.14700925350189,4.60233020782471,4.01803207,35.3,10.1,14.0,73.9146341463415,2957689.0,976451.0,0.94001966714859,6.53856041704127
Lithuania,2014,"2,00","38,98",39.0,58.0,8.0,3.85,21779.9,Central and Eastern Europe,6.125723839,10.30413532,0.908239841,65.09999847,0.507947206,-0.267208517,0.956347883,0.344657153,27.5207000911352,0.553784787654877,100.0,27.73,10862.9,46.805538707103,0.103758009433709,1.03011000156403,32.6602619572601,0.977891862392426,72.13,0.879596257744358,0.742136418819427,0.937443315982819,1.18876838684082,4.48657989501953,4.12314367,37.7,10.4,13.7,74.5170731707317,2932367.0,964514.0,0.961615204811096,5.30897659459202
Lithuania,2015,"2,00","37,97",32.0,59.0,8.0,1.92,22624.6,Central and Eastern Europe,5.711378098,10.33358669,0.92852354,65.30000305,0.641470194,-0.257424742,0.92417407,0.367034554,27.5761186633258,0.583111226558685,100.0,28.96,11067.4,46.3672785315243,-0.884097405500596,1.04340994358063,32.7646547133755,1.1513751745224,71.37805901,1.13774817357899,0.749750256538391,0.978192210197449,1.26380932331085,4.2271900177002,4.28938293,37.4,10.8,14.4,74.3219512195122,2904910.0,951939.0,0.973927557468414,5.80343006335355
Lithuania,2016,"2,00","37,00",38.0,59.0,9.0,1.36,24305.4,Central and Eastern Europe,5.865552425,10.37117004,0.937873363,65.65000153,0.614239335,-0.27012518,0.949392676,0.279638559,29.4588118349141,0.676848351955414,100.0,31.47,11203.1,45.7876664218895,0.905525075460342,0.842410027980804,32.6300000755981,1.03379249572754,74.37664556,1.47750587185705,0.8147212266922,0.997327029705048,1.12458479404449,4.004310131073,4.36463356,38.4,10.7,14.3,74.6707317073171,2868231.0,936019.0,1.00003492832184,5.21530429340552
Lithuania,2017,"2,00","36,35",38.0,59.0,9.0,2.21,25941.2,Central and Eastern Europe,6.272940636,10.42708778,0.926316619,66.0,0.749307334,-0.177431226,0.789709866,0.32124728,32.4365828157874,0.518894791603088,100.0,33.78,11222.2,45.1525837710126,3.72288862303707,0.896260023117065,31.067363823279,0.929522395133972,77.61525651,1.71207046761202,0.765564739704132,0.961101293563843,1.1459869146347,3.81220006942749,4.21900225,37.3,10.1,14.2,75.4804878048781,2828403.0,918778.0,0.986520111560822,3.44299264921069
Lithuania,2018,"2,00","35,82",38.0,59.0,9.0,2.3,27637.7,Central and Eastern Europe,6.308878899,10.47578526,0.929350138,66.34999847,0.698945105,-0.240819216,0.851745069,0.323758096,34.3914166606426,0.46633306145668,100.0,33.73,11652.5,44.731646175954,2.69792779208394,0.936619997024536,32.0685170276865,1.03165376186371,79.72258277,1.96637494666771,0.729063928127289,0.923340857028961,1.09371483325958,3.89289999008179,4.30956507,35.7,10.0,14.1,75.6804878048781,2801543.0,905487.0,0.901689648628235,3.19874553544653
Lithuania,2019,"2,00","35,16",35.0,60.0,9.0,2.32,30486.6,Central and Eastern Europe,6.064097881,10.52364635,0.917577505,66.69999695,0.780266464,-0.255955368,0.782501221,0.407248467,38.33387024959,0.666612505912781,100.0,33.54,11735.8,44.6205206004471,2.33450937988027,0.993529975414276,32.6849459835504,1.00776672363281,81.58186838,1.99761905657542,0.770523190498352,0.986618876457214,1.14662408828735,3.96757006645203,4.55533361,35.3,9.8,13.7,76.2829268292683,2794137.0,898175.0,0.994766891002655,3.29930718059109
Lithuania,2020,"2,00","34,47",35.0,60.0,9.0,1.34,30702.5,Central and Eastern Europe,6.39137888,10.52316093,0.952544093,67.05000305,0.824060559,-0.127253518,0.829204798,0.474045336,33.7251169795579,0.778642654418945,100.0,31.7,11693.8,44.6324656659214,1.19989444983569,1.13361001014709,39.2366080104149,1.01503241062164,83.05554724,2.06953718604563,0.921403408050537,0.95027482509613,1.08017456531525,4.51255989074707,5.17632532,36.0,9.0,15.6,74.9780487804878,2794885.0,893078.0,1.00444412231445,3.58122184552417
Lithuania,2021,"2,00","33,75",34.0,61.0,10.0,1.18,34239.6,Central and Eastern Europe,6.864572525,10.57912254,0.928175211,67.40000153,0.707402527,-0.119342811,0.877800763,0.303830445,38.3692416866043,0.824829578399658,100.0,,,44.7346909439387,4.68354420903453,1.11074995994568,35.2015746561761,1.0187371969223,86.93054425,1.96692451680381,0.809718430042267,1.07493472099304,1.2701860666275,4.84267044067383,,36.7,8.3,17.0,74.3390243902439,2800839.0,889294.0,1.03086280822754,2.58374704685787
Lithuania,2022,,,33.0,62.0,10.0,1.14,37757.0,Central and Eastern Europe,7.037577152,10.60183716,0.937096536,67.75,0.709662259,-0.190841839,0.684991181,,42.5963006090587,0.747045457363129,,,,,19.7050461518394,,,0.994318783283234,87.72420219,2.52262366538611,0.653739511966705,1.06027901172638,1.29888129234314,,,,,,,2831639.0,892957.0,1.06380426883698,
Luxembourg,2012,"2,00","7,47",12.0,80.0,6.0,2.8,48857.7,Western Europe,6.964097023,11.62747765,0.913907707,70.90000153,0.916520953,0.049343392,0.402753204,0.743670523,218.403424352654,2.1143639087677,100.0,4.15,10698.0,206.235870823396,2.66284165508021,1.20664000511169,38.6174033671065,1.66362190246582,91.94992374,0.358937251707305,1.33191883563995,1.79168510437012,1.75988602638245,3.87815999984741,4.4276371,34.3,11.3,7.3,81.3926829268293,530946.0,57082.0,1.64990067481995,0.0
Luxembourg,2013,"2,00","7,25",11.0,80.0,6.0,2.9,49899.5,Western Europe,7.130809307,11.63559151,0.916683257,71.09999847,0.789655447,-0.063244693,0.300811768,0.736690223,230.937128089799,2.1157751083374,100.0,5.71,10173.3,211.05785290896,1.73403963519162,1.23380994796753,38.5515245916909,1.62291133403778,93.7765,0.358492375793951,1.33524811267853,1.80766177177429,1.77097725868225,3.69939088821411,4.39057875,32.0,11.3,7.0,81.8,543360.0,56651.0,1.63109636306763,0.184139850533683
Luxembourg,2014,"2,00","6,24",9.0,82.0,6.0,2.78,51168.2,Western Europe,6.89112711,11.63791466,0.875469446,71.30000305,0.937987685,0.098004028,0.366286784,0.662738323,247.050476361235,2.06938242912292,100.0,6.85,9643.2,216.091529874226,0.628543985440717,1.21700000762939,37.7373163017542,1.64855718612671,94.67,0.366856825936978,1.37832379341125,1.9021475315094,1.6250411272049,3.85569000244141,4.40729094,31.2,10.9,6.9,82.2292682926829,556319.0,56277.0,1.55471169948578,0.719334543613703
Luxembourg,2015,"2,00","5,41",10.0,85.0,5.0,1.6,52333.4,Western Europe,6.701571465,11.6367588,0.933604598,71.5,0.932256401,0.045660511,0.37539047,0.694678366,267.933909883169,2.05357670783997,100.0,9.09,9133.4,221.251835336342,0.474743161437779,1.2522599697113,37.2151192531445,1.69271349906921,96.37671417,0.415571527949753,1.42636823654175,1.83880865573883,1.64557504653931,3.76792001724243,4.29385996,32.9,10.7,7.0,82.2926829268293,569604.0,55941.0,1.546830534935,0.878105750275506
Luxembourg,2016,"2,00","4,80",10.0,81.0,6.0,1.96,54566.3,Western Europe,6.967340946,11.66378784,0.941260576,71.52500153,0.882365346,0.011960748,0.356336325,0.678977847,261.644732760527,2.04964756965637,100.0,13.5,8845.9,226.072263698018,0.290833333333317,1.26689994335175,36.8348917454341,1.65607154369354,98.13669867,0.378949157263331,1.40361714363098,1.72087299823761,1.71001076698303,3.40244603157043,4.28179646,31.7,10.4,6.8,82.6853658536585,582014.0,55524.0,1.5002669095993,0.857116898745352
Luxembourg,2017,"2,00","4,53",8.0,82.0,6.0,2.08,56752.4,Western Europe,7.061380863,11.65256405,0.905435503,71.55000305,0.90282172,0.037715722,0.330173582,0.73892206,272.388154853843,1.94049072265625,100.0,15.32,9006.5,231.635372078028,1.73079959118887,1.23898005485535,37.758533855547,1.64494383335114,97.36296032,0.495110917223231,1.31289196014404,1.69941771030426,1.68155860900879,3.48645997047424,4.35383892,34.5,10.4,7.1,82.0951219512195,596336.0,55298.0,1.52188515663147,0.335411487004901
Luxembourg,2018,"2,00","4,22",9.0,81.0,7.0,2.32,58605.1,Western Europe,7.242630959,11.64539528,0.902192414,71.57499695,0.883929849,-0.026822932,0.385146111,0.755200863,276.759294111585,2.04786849021912,100.0,16.05,9320.8,236.146609386046,1.5281952430738,1.17180001735687,38.7943071095563,1.73642694950104,97.06129871,0.500655642661875,1.34725511074066,1.76834964752197,1.7491340637207,3.66211009025574,4.46583462,35.4,10.3,7.1,82.2951219512195,607950.0,54831.0,1.54260861873627,0.493491667393196
Luxembourg,2019,"2,00","3,95",9.0,80.0,7.0,1.95,61560.4,Western Europe,7.404015541,11.64870167,0.912104547,71.59999847,0.930321217,-0.050124425,0.389598429,0.780171037,299.977392016761,2.07251167297363,100.0,16.45,9500.3,240.827591028798,1.74332075653848,1.18287003040314,39.4935081599555,1.69563114643097,97.12063569,0.546705762701995,1.33317494392395,1.7501482963562,1.68511009216309,3.73954010009766,4.67248201,34.2,10.0,6.9,82.6390243902439,620001.0,54417.0,1.49149036407471,0.645189387279769
Luxembourg,2020,"2,00","3,77",9.0,80.0,7.0,1.5,59383.1,,,,,,,,,,304.786257608478,2.023770570755,100.0,20.79,7853.1,244.874264894386,0.819957302127036,1.09150004386902,42.8232729865804,1.79281723499298,98.45962893,0.57578622567143,1.21239566802979,1.73846471309662,1.83817708492279,3.83822989463806,5.03534985,33.4,10.2,7.3,82.1439024390244,630419.0,53882.0,1.49723064899445,0.475888702322892
Luxembourg,2021,"2,00","3,74",9.0,81.0,8.0,0.96,65905.6,,,,,,,,,,327.166162351816,1.84118163585663,100.0,,,248.62068161867,2.52692009066166,1.04215002059937,39.3827243070356,1.67903685569763,98.66086333,0.471678356636088,1.1939195394516,1.74802362918854,1.90669333934784,4.63915252685547,4.67554569,32.7,10.5,7.0,82.7487804878049,640064.0,53305.0,1.49592709541321,0.625663790177391
Luxembourg,2022,,,10.0,77.0,8.0,1.08,70374.6,Western Europe,7.227934837,11.6599493,0.877916992,71.67500305,0.915109932,0.023949623,0.345176458,,317.262135122047,1.88360249996185,,,,,6.33600807777919,,,1.77271509170532,98.24203749,0.700406724896945,1.06388890743256,1.76914703845978,1.83396697044373,,,,,,,653103.0,53025.0,1.53623878955841,
Malta,2012,,,43.0,57.0,4.0,2.4,24077.9,Western Europe,5.962872028,10.43351746,0.921752036,70.76000214,0.860689878,0.345019877,,0.498758078,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2013,,,45.0,56.0,5.0,2.4,24826.0,Western Europe,6.379924774,10.47276211,0.942231417,70.94000244,0.909436285,0.402377993,,0.661522508,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2014,,,43.0,55.0,5.0,2.63,25158.1,Western Europe,6.45211792,10.52635288,0.941215873,71.12000275,0.903936625,0.397055984,0.669645309,0.721220315,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2015,,,37.0,60.0,4.0,1.32,25417.1,Western Europe,6.61339426,10.59423065,0.918764889,71.30000305,0.91217804,0.340854287,0.663886309,0.734930515,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2016,,,47.0,55.0,5.0,1.39,26680.3,Western Europe,6.590842247,10.60459614,0.930369377,71.34999847,0.916023612,0.340884507,0.696494639,0.618818283,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2017,,,46.0,56.0,5.0,1.18,27729.6,Western Europe,6.675665855,10.68089676,0.937331796,71.40000153,0.923642933,0.245322362,0.690494537,0.75200516,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2018,,,51.0,54.0,5.0,1.39,29717.4,Western Europe,6.909710884,10.70583916,0.931541502,71.44999695,0.927340686,0.172014534,0.595199883,0.757713675,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2019,,,50.0,54.0,6.0,1.55,32365.9,Western Europe,6.73297739,10.72401428,0.921578526,71.5,0.923966825,0.079577953,0.689410567,0.704372525,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2020,,,52.0,53.0,6.0,1.42,31052.1,Western Europe,6.156822681,10.61498928,0.937920272,71.55000305,0.930600464,-0.00296971,0.67462635,0.814707041,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2021,,,49.0,54.0,7.0,1.73,34732.1,Western Europe,6.443715096,10.70680523,0.897113085,71.59999847,0.889073849,0.241765574,0.752515912,0.662024558,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2022,,,54.0,51.0,7.0,2.52,38109.9,Western Europe,6.299238205,,0.932082772,71.65000153,0.837544084,,0.757539809,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,2012,"2,00","40,01",75.0,41.0,4.0,4.5,14319.7,Central and Eastern Europe,5.218724251,9.729455948,0.704032779,66.36000061,0.46170637,-0.195966095,0.755059719,0.355399817,40.0317069455267,-0.129764124751091,99.2964019775391,45.86,2331.6,46.1413382899628,4.14524724981119,,,0.120514154434204,56.83878255,1.65646177250839,0.596563041210175,-0.0584805831313133,0.0344146750867367,,5.30493546,41.2,12.0,9.5,76.2,620601.0,218427.0,0.217905968427658,2.68540977378582
Montenegro,2013,"2,00","39,68",67.0,44.0,4.0,2.2,14858.3,Central and Eastern Europe,5.074341774,9.763354301,0.735565186,66.44000244,0.502264977,-0.179485664,0.69337213,0.392235279,39.640994956854,-0.286885976791382,99.7,49.34,2267.3,46.1863940520446,2.20589268141178,0.374309986829758,,0.154574364423752,60.31,1.45226142609027,0.504595458507538,-0.0342143811285496,0.0935674980282784,,4.89767981,39.0,12.0,9.5,76.490243902439,621207.0,216571.0,0.178289785981178,1.57742266488208
Montenegro,2014,"2,00","39,48",76.0,42.0,4.0,4.25,15226.1,Central and Eastern Europe,5.282720566,9.780064583,0.862930357,66.51999664,0.50266552,0.09293133,0.768465519,0.402112842,39.6155098026134,-0.0751493573188782,97.7,45.95,2218.4,46.2312267657993,-0.710514051710227,0.363200008869171,,0.293969541788101,61.0,1.47227234869517,0.219455271959305,0.0142629137262702,0.175064265727997,,4.85656452,38.8,12.1,9.7,76.4414634146341,621810.0,214705.0,0.160317093133926,3.15310947832592
Montenegro,2015,"2,00","39,14",61.0,44.0,4.0,4.87,15909.5,Central and Eastern Europe,5.124921322,9.81284523,0.73963052,66.59999847,0.583317339,-0.147677779,0.781232595,0.399765968,44.8420361312458,-0.123158074915409,99.4931488037109,42.96,2359.1,46.2571747211896,1.54869158222486,0.374000012874603,,0.167199060320854,68.11978601,1.40371759825531,0.136638209223747,-0.0448989756405354,0.226326778531075,,5.39562225,39.0,11.9,10.2,76.4487804878049,622159.0,212741.0,0.144037693738937,2.68152970227922
Montenegro,2016,"2,00","38,65",64.0,45.0,4.0,2.89,17361.4,Central and Eastern Europe,5.304066181,9.841679573,0.865743697,66.69999695,0.568633676,-0.091130361,0.848966599,0.325959235,44.1717710056607,-0.0815123319625854,99.5997543334961,43.89,2150.7,46.2678810408922,-0.271385023385176,0.324539989233017,,0.135777845978737,69.88164684,1.41128063506996,0.268716216087341,-0.133728697896004,0.234211266040802,,5.18993425,38.5,12.2,10.4,76.4414634146341,622303.0,210706.0,0.0760715827345848,4.42154016456025
Montenegro,2017,"2,00","38,93",64.0,46.0,5.0,2.45,18154.4,Central and Eastern Europe,5.614798546,9.887653351,0.881199837,66.80000305,0.625906289,-0.086646661,0.755680025,0.351549894,45.1594003012199,-0.0845100879669189,100.0,37.77,2267.0,46.2730855018587,2.3802359905313,0.348980009555817,,0.171560645103455,71.27233254,1.36277677368932,-0.062578022480011,-0.109790176153183,0.323513835668564,,4.58153057,36.9,11.9,10.5,76.4853658536585,622373.0,208638.0,0.124219104647636,2.37177399207511
Montenegro,2018,"2,00","38,94",67.0,45.0,5.0,4.43,19559.2,Central and Eastern Europe,5.650189877,9.937419891,0.855979621,66.90000153,0.626431286,-0.054822855,0.768922508,0.398499161,46.6633566234505,-0.0145488446578383,100.0,40.6,2500.3,46.2622304832714,2.611223782638,0.503740012645721,,0.0906900018453598,71.51710049,1.36929487275714,0.0375925563275814,0.0031724497675895,0.391958713531494,,4.96868992,36.8,11.7,10.5,76.8414634146342,622227.0,206498.0,0.0619072541594505,2.21710352844108
Montenegro,2019,"2,00","38,94",66.0,45.0,5.0,4.84,21275.4,Central and Eastern Europe,5.386024952,9.977564812,0.831624925,67.0,0.694162488,-0.108958878,0.81999737,0.405451059,48.2186976879343,-0.0298482794314623,99.9622802734375,38.74,2601.1,46.2474349442379,0.361563704540767,0.36327999830246,,0.106615714728832,73.47666575,1.33441196432034,0.0580168217420578,-0.0068806684575974,0.394997239112854,,5.06746101,35.7,11.6,10.6,76.6829268292683,622028.0,204336.0,0.0240551773458719,3.64850030774307
Montenegro,2020,"2,00","39,52",67.0,45.0,5.0,3.25,21572.9,Central and Eastern Europe,5.722162724,9.812590599,0.887129486,67.09999847,0.801855087,0.06348329,0.844687104,0.473739833,28.3554997282084,-0.0429740846157074,99.8531112670898,39.56,2527.2,46.1937546468401,-0.255655699848551,,,-0.106561250984669,77.60879306,1.73802726045562,-0.0612264648079872,-0.0394584313035011,0.424208730459213,,7.13466835,35.4,11.4,11.7,75.9317073170732,621306.0,201999.0,0.0414898060262203,2.86146912594041
