,iso3_code,country,year,corruption_perceptions_index_score,rule_of_law,gov_effectiveness,control_of_corruption,fdi,gdp_per_capita,gini,unemployement,political_stability,life_ladder,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,positive_affect,negative_affect,burglary,fraud,money_laundering,smuggling_of_migrants,theft,theft_of_a_motorized_vehicle
228,HUN,Hungary,2012,55.0,0.611102879047394,0.608617842197418,0.298703163862228,8.28331795876545,12984.8365730133,30.8,11.003,0.675794780254364,4.683358192443848,0.9061139822006226,66.12000274658203,0.5692315101623535,-0.1420387476682663,0.5819487571716309,0.3153980076313019,,,,,,
229,HUN,Hungary,2013,54.0,0.583020031452179,0.678418397903442,0.293921649456024,-2.74908851237622,13715.0703590361,31.5,10.177,0.796646118164062,4.914466857910156,0.8773183226585388,66.27999877929688,0.6737282872200012,-0.11878498643636703,0.6466063261032104,0.3067241311073303,380.893089591941,372.292473500804,0.131384264611952,2.4659815819474,1255.99314376268,57.5260949362483
230,HUN,Hungary,2014,54.0,0.509202778339386,0.582895636558533,0.156544849276543,9.13264031619237,14294.2584180751,30.9,7.725,0.669904828071594,5.180563449859619,0.8447352647781372,66.44000244140625,0.49447470903396606,-0.1556605100631714,0.5779167413711548,0.23761963844299316,302.830358756133,334.529095903982,0.162141877994114,2.63480551740436,1083.70564317579,48.6729650003582
231,HUN,Hungary,2015,51.0,0.382024466991425,0.509736955165863,0.118709452450275,-4.36969676192795,12717.038597002,30.4,6.813,0.737792491912842,5.344383239746094,0.8587338328361511,66.5999984741211,0.5577213764190674,-0.20365004241466522,0.649912416934967,0.2445363849401474,290.474252675116,320.705110376153,0.172689711329847,,1130.87381197097,32.2523431454273
232,HUN,Hungary,2016,48.0,0.413626253604889,0.457127034664154,0.0721640735864639,54.0032415239678,13104.6995457458,30.3,5.115,0.64338093996048,5.448901653289795,0.8995115756988525,66.75,0.5539517402648926,-0.1927042305469513,0.5899617075920105,0.24332576990127563,,458.477010689137,0.519607278781022,3.46404852520681,953.550675209282,
233,HUN,Hungary,2017,45.0,0.537432312965393,0.481280267238617,0.0906213447451591,-8.64479864186923,14621.2395956755,30.6,4.156,0.796200513839722,6.065038681030273,0.8767475485801697,66.9000015258789,0.6611659526824951,-0.145132914185524,0.6436054706573486,0.180921271443367,,259.364113033269,0.888758038280137,1.74686924765406,820.67100006017,
234,HUN,Hungary,2018,46.0,0.5550696849823,0.443152636289597,0.0553392209112644,-40.2628801605692,16425.2050299693,29.6,3.709,0.737591445446014,5.9357709884643555,0.9405913949012756,67.05000305175781,0.6926270723342896,-0.2486373633146286,0.5946771502494812,0.20108288526535034,,215.571074627177,2.46513067545194,1.93323526000173,628.966328769875,
235,HUN,Hungary,2019,44.0,0.498684227466583,0.450478911399841,0.0306371729820967,59.9103508132077,16786.2136399075,30.0,3.419,0.761921286582947,6.000259876251221,0.9465155601501465,67.19999694824219,0.798041045665741,-0.20087893307209015,0.6528927683830261,0.18034812808036804,,173.315120372959,1.92390426488641,0.880083865852296,582.973692860555,
236,HUN,Hungary,2020,44.0,0.492385804653168,0.538535594940186,0.0689540952444077,106.427933097787,16131.9540355923,29.7,4.25,0.83704686164856,6.038049697875977,0.9434003829956055,67.3499984741211,0.7709680795669556,-0.1273200809955597,0.6616453528404236,0.24005194008350372,,158.462482153613,3.08699806667772,2.58446349768367,517.313187645485,
237,HUN,Hungary,2021,43.0,0.505373418331146,0.596821069717407,0.0119548495858908,18.3888757177947,18755.1023464312,29.2,4.045,0.798591256141663,6.226647853851318,0.9478921294212341,67.5,0.7274899482727051,-0.04610445722937584,0.6681486368179321,0.19194917380809784,,159.200213063398,3.61490974157412,6.49859842431131,436.961226539905,
